dataset,tracker,new_track_thresh,match_thresh,fold,class,num_frames,num_objects,num_detections,num_misses,num_false_positives,num_switches,sum_overlap,num_matches,mota,motp,idf1
Coastline,BotSort,0.2,0.5,0,all,12823,22439,18558,3881,407,1000,2713.250123,17558,0.764339,0.154531,0.896435
Coastline,BotSort,0.2,0.5,0,boat,2215,3935,3934,1,0,4,264.739706,3930,0.998729,0.067364,0.999873
Coastline,BotSort,0.2,0.5,0,swimmer,10608,18504,14624,3880,407,996,2448.510417,13628,0.714494,0.179668,0.872163
Coastline,BotSort,0.2,0.5,1,all,13617,22187,8276,13911,1391,3652,1102.941426,4624,0.145716,0.238525,0.519621
Coastline,BotSort,0.2,0.5,1,boat,2307,4027,3564,463,118,90,753.297854,3474,0.833375,0.216839,0.924634
Coastline,BotSort,0.2,0.5,1,swimmer,11310,18160,4712,13448,1273,3562,349.643572,1150,-0.006773,0.304038,0.390309
Coastline,BotSort,0.2,0.5,2,all,13093,22106,18442,3664,246,1090,2178.479168,17352,0.773817,0.125546,0.904153
Coastline,BotSort,0.2,0.5,2,boat,1813,3533,3528,5,1,0,189.535277,3528,0.998302,0.053723,0.99915
Coastline,BotSort,0.2,0.5,2,swimmer,11280,18573,14914,3659,245,1090,1988.943891,13824,0.731115,0.143876,0.884264
Coastline,BotSort,0.2,0.5,3,all,12361,18561,16423,2138,631,1532,2664.243733,14891,0.768278,0.178916,0.922252
Coastline,BotSort,0.2,0.5,3,boat,1813,3533,3529,4,3,1,337.191348,3528,0.997736,0.095576,0.999009
Coastline,BotSort,0.2,0.5,3,swimmer,10548,15028,12894,2134,628,1531,2327.052385,11363,0.714333,0.204792,0.903257
Coastline,BotSort,0.2,0.5,4,all,4726,6811,5389,1422,433,1049,904.333475,4340,0.573631,0.208372,0.853162
Coastline,BotSort,0.2,0.5,4,boat,586,586,570,16,8,21,46.296169,549,0.923208,0.084328,0.979381
Coastline,BotSort,0.2,0.5,4,swimmer,4140,6225,4819,1406,425,1028,858.037307,3791,0.540723,0.226335,0.840352
Coastline,BotSort,0.2,0.5,5,all,6715,12957,8508,4449,945,927,1468.645921,7581,0.512156,0.193727,0.759304
Coastline,BotSort,0.2,0.5,5,boat,586,586,494,92,11,5,31.138027,489,0.8157,0.063677,0.905591
Coastline,BotSort,0.2,0.5,5,swimmer,6129,12371,8014,4357,934,922,1437.507894,7092,0.497777,0.202694,0.751818
Coastline,BotSort,0.2,0.65,0,all,12823,22439,19298,3141,523,448,3046.182751,18850,0.816748,0.161601,0.913299
Coastline,BotSort,0.2,0.65,0,boat,2215,3935,3934,1,0,1,264.969545,3933,0.999492,0.067371,0.999873
Coastline,BotSort,0.2,0.65,0,swimmer,10608,18504,15364,3140,523,447,2781.213206,14917,0.777886,0.186446,0.89349
Coastline,BotSort,0.2,0.65,1,all,13617,22187,8480,13707,1322,2384,1563.883021,6096,0.215171,0.256542,0.530182
Coastline,BotSort,0.2,0.65,1,boat,2307,4027,3744,283,112,34,819.593644,3710,0.893469,0.220915,0.949892
Coastline,BotSort,0.2,0.65,1,swimmer,11310,18160,4736,13424,1210,2350,744.289377,2386,0.064758,0.31194,0.392931
Coastline,BotSort,0.2,0.65,2,all,13093,22106,19082,3024,303,504,2471.895829,18578,0.826699,0.133055,0.919814
Coastline,BotSort,0.2,0.65,2,boat,1813,3533,3528,5,1,0,189.535277,3528,0.998302,0.053723,0.99915
Coastline,BotSort,0.2,0.65,2,swimmer,11280,18573,15554,3019,302,504,2282.360552,15050,0.794056,0.151652,0.903541
Coastline,BotSort,0.2,0.65,3,all,12361,18561,16979,1582,709,641,3042.91394,16338,0.842034,0.186248,0.936798
Coastline,BotSort,0.2,0.65,3,boat,1813,3533,3530,3,10,0,338.221726,3530,0.99632,0.095814,0.998162
Coastline,BotSort,0.2,0.65,3,swimmer,10548,15028,13449,1579,699,641,2704.692214,12808,0.805763,0.211172,0.921922
Coastline,BotSort,0.2,0.65,4,all,4726,6811,5933,878,414,329,1242.047504,5604,0.762003,0.221636,0.901809
Coastline,BotSort,0.2,0.65,4,boat,586,586,577,9,17,10,50.50472,567,0.938567,0.089074,0.977966
Coastline,BotSort,0.2,0.65,4,swimmer,4140,6225,5356,869,397,319,1191.542784,5037,0.745382,0.236558,0.894306
Coastline,BotSort,0.2,0.65,5,all,6715,12957,9182,3775,1041,440,1813.550635,8742,0.594351,0.207453,0.792235
Coastline,BotSort,0.2,0.65,5,boat,586,586,494,92,11,4,31.299656,490,0.817406,0.063877,0.905591
Coastline,BotSort,0.2,0.65,5,swimmer,6129,12371,8688,3683,1030,436,1782.25098,8252,0.583785,0.215978,0.786636
Coastline,BotSort,0.2,0.8,0,all,12823,22439,19922,2517,776,205,3290.98705,19717,0.844111,0.166911,0.923662
Coastline,BotSort,0.2,0.8,0,boat,2215,3935,3934,1,0,1,264.969545,3933,0.999492,0.067371,0.999873
Coastline,BotSort,0.2,0.8,0,swimmer,10608,18504,15988,2516,776,204,3026.017505,15784,0.811068,0.191714,0.906658
Coastline,BotSort,0.2,0.8,1,all,13617,22187,8697,13490,1459,943,2120.716335,7754,0.283725,0.2735,0.537798
Coastline,BotSort,0.2,0.8,1,boat,2307,4027,3814,213,99,0,855.457552,3814,0.922523,0.224294,0.960705
Coastline,BotSort,0.2,0.8,1,swimmer,11310,18160,4883,13277,1360,943,1265.258783,3940,0.14207,0.321132,0.400197
Coastline,BotSort,0.2,0.8,2,all,13093,22106,19513,2593,488,156,2669.616645,19357,0.853569,0.137915,0.926829
Coastline,BotSort,0.2,0.8,2,boat,1813,3533,3528,5,1,0,189.535277,3528,0.998302,0.053723,0.99915
Coastline,BotSort,0.2,0.8,2,swimmer,11280,18573,15985,2588,487,156,2480.081368,15829,0.826038,0.15668,0.912256
Coastline,BotSort,0.2,0.8,3,all,12361,18561,17273,1288,921,241,3238.398378,17032,0.868003,0.190136,0.939899
Coastline,BotSort,0.2,0.8,3,boat,1813,3533,3530,3,18,0,338.221726,3530,0.994056,0.095814,0.997034
Coastline,BotSort,0.2,0.8,3,swimmer,10548,15028,13743,1285,903,241,2900.176652,13502,0.838368,0.214796,0.926265
Coastline,BotSort,0.2,0.8,4,all,4726,6811,6254,557,571,96,1392.814849,6158,0.820291,0.22618,0.917278
Coastline,BotSort,0.2,0.8,4,boat,586,586,578,8,17,4,52.475661,574,0.950512,0.091421,0.978831
Coastline,BotSort,0.2,0.8,4,swimmer,4140,6225,5676,549,554,92,1340.339188,5584,0.808032,0.240032,0.911441
Coastline,BotSort,0.2,0.8,5,all,6715,12957,9572,3385,1357,247,1996.968806,9325,0.614957,0.214152,0.801474
Coastline,BotSort,0.2,0.8,5,boat,586,586,494,92,11,2,31.593645,492,0.820819,0.064215,0.905591
Coastline,BotSort,0.2,0.8,5,swimmer,6129,12371,9078,3293,1346,245,1965.375161,8833,0.605206,0.222504,0.79649
Coastline,BotSort,0.35,0.5,0,all,12823,22439,18509,3930,393,967,2707.347897,17542,0.76425,0.154335,0.895431
Coastline,BotSort,0.35,0.5,0,boat,2215,3935,3934,1,0,4,264.739706,3930,0.998729,0.067364,0.999873
Coastline,BotSort,0.35,0.5,0,swimmer,10608,18504,14575,3929,393,963,2442.608191,13612,0.714386,0.179445,0.870877
Coastline,BotSort,0.35,0.5,1,all,13617,22187,8291,13896,1418,3704,1091.546478,4587,0.142831,0.237965,0.519877
Coastline,BotSort,0.35,0.5,1,boat,2307,4027,3571,456,118,89,755.230917,3482,0.835361,0.216896,0.925609
Coastline,BotSort,0.35,0.5,1,swimmer,11310,18160,4720,13440,1300,3615,336.31556,1105,-0.010738,0.304358,0.390405
Coastline,BotSort,0.35,0.5,2,all,13093,22106,18401,3705,225,1064,2173.84432,17337,0.774088,0.125388,0.903516
Coastline,BotSort,0.35,0.5,2,boat,1813,3533,3528,5,1,0,189.535277,3528,0.998302,0.053723,0.99915
Coastline,BotSort,0.35,0.5,2,swimmer,11280,18573,14873,3700,224,1064,1984.309043,13809,0.731438,0.143697,0.883457
Coastline,BotSort,0.35,0.5,3,all,12361,18561,16395,2166,582,1524,2658.489946,14871,0.76984,0.17877,0.922674
Coastline,BotSort,0.35,0.5,3,boat,1813,3533,3528,5,2,1,336.712726,3527,0.997736,0.095467,0.999009
Coastline,BotSort,0.35,0.5,3,swimmer,10548,15028,12867,2161,580,1523,2321.77722,11344,0.716263,0.20467,0.90374
Coastline,BotSort,0.35,0.5,4,all,4726,6811,5353,1458,423,1033,898.713838,4320,0.572163,0.208036,0.85056
Coastline,BotSort,0.35,0.5,4,boat,586,586,567,19,10,21,45.267261,546,0.914676,0.082907,0.975064
Coastline,BotSort,0.35,0.5,4,swimmer,4140,6225,4786,1439,413,1012,853.446576,3774,0.53992,0.226138,0.837885
Coastline,BotSort,0.35,0.5,5,all,6715,12957,8454,4503,927,914,1456.750863,7540,0.51038,0.193203,0.756916
Coastline,BotSort,0.35,0.5,5,boat,586,586,494,92,11,5,31.138027,489,0.8157,0.063677,0.905591
Coastline,BotSort,0.35,0.5,5,swimmer,6129,12371,7960,4411,916,909,1425.612837,7051,0.495918,0.202186,0.749282
Coastline,BotSort,0.35,0.65,0,all,12823,22439,19229,3210,477,436,3030.478127,18793,0.816257,0.161256,0.912516
Coastline,BotSort,0.35,0.65,0,boat,2215,3935,3934,1,0,1,264.969545,3933,0.999492,0.067371,0.999873
Coastline,BotSort,0.35,0.65,0,swimmer,10608,18504,15295,3209,477,435,2765.508582,14860,0.777291,0.186104,0.892461
Coastline,BotSort,0.35,0.65,1,all,13617,22187,8462,13725,1290,2448,1536.342473,6014,0.212917,0.255461,0.529885
Coastline,BotSort,0.35,0.65,1,boat,2307,4027,3742,285,112,33,819.347419,3709,0.893221,0.220908,0.949626
Coastline,BotSort,0.35,0.65,1,swimmer,11310,18160,4720,13440,1178,2415,716.995054,2305,0.062059,0.311061,0.392385
Coastline,BotSort,0.35,0.65,2,all,13093,22106,19007,3099,282,493,2458.558632,18514,0.824753,0.132795,0.918323
Coastline,BotSort,0.35,0.65,2,boat,1813,3533,3528,5,1,0,189.535277,3528,0.998302,0.053723,0.99915
Coastline,BotSort,0.35,0.65,2,swimmer,11280,18573,15479,3094,281,493,2269.023355,14986,0.791741,0.15141,0.901698
Coastline,BotSort,0.35,0.65,3,all,12361,18561,16946,1615,652,659,3028.841332,16287,0.842358,0.185967,0.937305
Coastline,BotSort,0.35,0.65,3,boat,1813,3533,3529,4,9,0,337.630538,3529,0.99632,0.095673,0.998162
Coastline,BotSort,0.35,0.65,3,swimmer,10548,15028,13417,1611,643,659,2691.210794,12758,0.806162,0.210943,0.922511
Coastline,BotSort,0.35,0.65,4,all,4726,6811,5891,920,378,313,1229.483533,5578,0.763471,0.220417,0.900765
Coastline,BotSort,0.35,0.65,4,boat,586,586,575,11,15,10,50.313751,565,0.938567,0.089051,0.977891
Coastline,BotSort,0.35,0.65,4,swimmer,4140,6225,5316,909,363,303,1179.169782,5013,0.746988,0.235222,0.893145
Coastline,BotSort,0.35,0.65,5,all,6715,12957,9126,3831,974,419,1800.053339,8707,0.59682,0.206736,0.791603
Coastline,BotSort,0.35,0.65,5,boat,586,586,494,92,11,4,31.299656,490,0.817406,0.063877,0.905591
Coastline,BotSort,0.35,0.65,5,swimmer,6129,12371,8632,3739,963,415,1768.753684,8217,0.586371,0.215255,0.785942
Coastline,BotSort,0.35,0.8,0,all,12823,22439,19833,2606,713,202,3267.93514,19631,0.843086,0.166468,0.922787
Coastline,BotSort,0.35,0.8,0,boat,2215,3935,3934,1,0,1,264.969545,3933,0.999492,0.067371,0.999873
Coastline,BotSort,0.35,0.8,0,swimmer,10608,18504,15899,2605,713,201,3002.965594,15698,0.809825,0.191296,0.905513
Coastline,BotSort,0.35,0.8,1,all,13617,22187,8652,13535,1391,995,2090.5366,7657,0.282418,0.273023,0.536891
Coastline,BotSort,0.35,0.8,1,boat,2307,4027,3814,213,97,0,855.457552,3814,0.92302,0.224294,0.960947
Coastline,BotSort,0.35,0.8,1,swimmer,11310,18160,4838,13322,1294,995,1235.079048,3843,0.140363,0.321384,0.39832
Coastline,BotSort,0.35,0.8,2,all,13093,22106,19468,2638,454,160,2659.362786,19308,0.852891,0.137734,0.92643
Coastline,BotSort,0.35,0.8,2,boat,1813,3533,3528,5,1,0,189.535277,3528,0.998302,0.053723,0.99915
Coastline,BotSort,0.35,0.8,2,swimmer,11280,18573,15940,2633,453,160,2469.827509,15780,0.82523,0.156516,0.911743
Coastline,BotSort,0.35,0.8,3,all,12361,18561,17237,1324,807,236,3228.211393,17001,0.872475,0.189884,0.941784
Coastline,BotSort,0.35,0.8,3,boat,1813,3533,3529,4,15,0,337.630538,3529,0.994622,0.095673,0.997315
Coastline,BotSort,0.35,0.8,3,swimmer,10548,15028,13708,1320,792,236,2890.580856,13472,0.843758,0.214562,0.928475
Coastline,BotSort,0.35,0.8,4,all,4726,6811,6233,578,496,90,1386.45003,6143,0.8291,0.225696,0.920679
Coastline,BotSort,0.35,0.8,4,boat,586,586,578,8,16,4,51.237962,574,0.952218,0.089265,0.979661
Coastline,BotSort,0.35,0.8,4,swimmer,4140,6225,5655,570,480,86,1335.212068,5569,0.81751,0.239758,0.915049
Coastline,BotSort,0.35,0.8,5,all,6715,12957,9495,3462,1192,236,1973.132531,9259,0.622598,0.213104,0.803164
Coastline,BotSort,0.35,0.8,5,boat,586,586,494,92,11,2,31.593645,492,0.820819,0.064215,0.905591
Coastline,BotSort,0.35,0.8,5,swimmer,6129,12371,9001,3370,1181,234,1941.538886,8767,0.613208,0.22146,0.798209
Coastline,BotSort,0.5,0.5,0,all,12823,22439,18366,4073,344,863,2695.473906,17503,0.764695,0.154001,0.892658
Coastline,BotSort,0.5,0.5,0,boat,2215,3935,3934,1,1,4,264.624299,3930,0.998475,0.067334,0.999746
Coastline,BotSort,0.5,0.5,0,swimmer,10608,18504,14432,4072,343,859,2430.849607,13573,0.714981,0.179094,0.867334
Coastline,BotSort,0.5,0.5,1,all,13617,22187,8395,13792,1579,3909,1057.867376,4486,0.131023,0.235815,0.522061
Coastline,BotSort,0.5,0.5,1,boat,2307,4027,3544,483,125,78,750.661254,3466,0.82965,0.216579,0.920998
Coastline,BotSort,0.5,0.5,1,swimmer,11310,18160,4851,13309,1454,3831,307.206122,1020,-0.023899,0.301182,0.396567
Coastline,BotSort,0.5,0.5,2,all,13093,22106,18313,3793,196,991,2170.713839,17322,0.774722,0.125315,0.901785
Coastline,BotSort,0.5,0.5,2,boat,1813,3533,3528,5,0,0,189.525564,3528,0.998585,0.05372,0.999292
Coastline,BotSort,0.5,0.5,2,swimmer,11280,18573,14785,3788,196,991,1981.188275,13794,0.732138,0.143627,0.881266
Coastline,BotSort,0.5,0.5,3,all,12361,18561,16287,2274,557,1502,2636.189379,14785,0.766554,0.178302,0.92004
Coastline,BotSort,0.5,0.5,3,boat,1813,3533,3528,5,1,1,336.712726,3527,0.998019,0.095467,0.99915
Coastline,BotSort,0.5,0.5,3,swimmer,10548,15028,12759,2269,556,1501,2299.476652,11258,0.712137,0.204253,0.900328
Coastline,BotSort,0.5,0.5,4,all,4726,6811,5248,1563,435,965,889.223824,4283,0.564968,0.207617,0.840083
Coastline,BotSort,0.5,0.5,4,boat,586,586,570,16,18,27,44.571006,543,0.895904,0.082083,0.971039
Coastline,BotSort,0.5,0.5,4,swimmer,4140,6225,4678,1547,417,938,844.652817,3740,0.533815,0.225843,0.826502
Coastline,BotSort,0.5,0.5,5,all,6715,12957,8320,4637,912,813,1448.555534,7507,0.508991,0.192961,0.749921
Coastline,BotSort,0.5,0.5,5,boat,586,586,494,92,13,4,31.32496,490,0.813993,0.063928,0.903934
Coastline,BotSort,0.5,0.5,5,swimmer,6129,12371,7826,4545,899,809,1417.230574,7017,0.494544,0.201971,0.741942
Coastline,BotSort,0.5,0.65,0,all,12823,22439,19037,3402,397,418,2988.573823,18619,0.812068,0.160512,0.909273
Coastline,BotSort,0.5,0.65,0,boat,2215,3935,3934,1,1,4,264.624299,3930,0.998475,0.067334,0.999746
Coastline,BotSort,0.5,0.65,0,swimmer,10608,18504,15103,3401,396,414,2723.949524,14689,0.772428,0.185441,0.888333
Coastline,BotSort,0.5,0.65,1,all,13617,22187,8455,13732,1345,2794,1415.33147,5661,0.194528,0.250014,0.528652
Coastline,BotSort,0.5,0.65,1,boat,2307,4027,3732,295,121,36,814.896894,3696,0.887758,0.220481,0.947208
Coastline,BotSort,0.5,0.65,1,swimmer,11310,18160,4723,13437,1224,2758,600.434576,1965,0.040804,0.305565,0.391836
Coastline,BotSort,0.5,0.65,2,all,13093,22106,18759,3347,230,494,2401.212505,18265,0.815842,0.131465,0.912958
Coastline,BotSort,0.5,0.65,2,boat,1813,3533,3528,5,0,0,189.525564,3528,0.998585,0.05372,0.999292
Coastline,BotSort,0.5,0.65,2,swimmer,11280,18573,15231,3342,230,494,2211.686941,14737,0.78108,0.150077,0.895046
Coastline,BotSort,0.5,0.65,3,all,12361,18561,16789,1772,543,666,2981.164825,16123,0.839394,0.184901,0.935503
Coastline,BotSort,0.5,0.65,3,boat,1813,3533,3529,4,1,0,337.630538,3529,0.998585,0.095673,0.999292
Coastline,BotSort,0.5,0.65,3,swimmer,10548,15028,13260,1768,542,666,2643.534287,12594,0.80197,0.209904,0.919875
Coastline,BotSort,0.5,0.65,4,all,4726,6811,5658,1153,307,280,1164.204263,5378,0.744531,0.216475,0.885723
Coastline,BotSort,0.5,0.65,4,boat,586,586,578,8,16,12,50.034204,566,0.938567,0.0884,0.979661
Coastline,BotSort,0.5,0.65,4,swimmer,4140,6225,5080,1145,291,268,1114.170058,4812,0.726265,0.23154,0.876164
Coastline,BotSort,0.5,0.65,5,all,6715,12957,8852,4105,874,380,1724.807226,8472,0.586401,0.203589,0.780496
Coastline,BotSort,0.5,0.65,5,boat,586,586,494,92,13,4,31.32496,490,0.813993,0.063928,0.903934
Coastline,BotSort,0.5,0.65,5,swimmer,6129,12371,8358,4013,861,376,1693.482267,7982,0.57562,0.212163,0.774247
Coastline,BotSort,0.5,0.8,0,all,12823,22439,19628,2811,533,213,3209.939158,19415,0.841481,0.165333,0.921502
Coastline,BotSort,0.5,0.8,0,boat,2215,3935,3934,1,1,4,264.624299,3930,0.998475,0.067334,0.999746
Coastline,BotSort,0.5,0.8,0,swimmer,10608,18504,15694,2810,532,209,2945.314859,15485,0.808096,0.190204,0.903772
Coastline,BotSort,0.5,0.8,1,all,13617,22187,8572,13615,1293,1177,2008.639263,7395,0.275026,0.271621,0.534881
Coastline,BotSort,0.5,0.8,1,boat,2307,4027,3803,224,102,13,846.234957,3790,0.915818,0.223281,0.958901
Coastline,BotSort,0.5,0.8,1,swimmer,11310,18160,4769,13391,1191,1164,1162.404305,3605,0.13293,0.322442,0.395439
Coastline,BotSort,0.5,0.8,2,all,13093,22106,19263,2843,343,153,2609.947109,19110,0.848955,0.136575,0.923619
Coastline,BotSort,0.5,0.8,2,boat,1813,3533,3528,5,0,0,189.525564,3528,0.998585,0.05372,0.999292
Coastline,BotSort,0.5,0.8,2,swimmer,11280,18573,15735,2838,343,153,2420.421545,15582,0.820492,0.155334,0.908199
Coastline,BotSort,0.5,0.8,3,all,12361,18561,17116,1445,610,243,3192.895514,16873,0.876192,0.189231,0.943368
Coastline,BotSort,0.5,0.8,3,boat,1813,3533,3529,4,15,0,337.630538,3529,0.994622,0.095673,0.997315
Coastline,BotSort,0.5,0.8,3,swimmer,10548,15028,13587,1441,595,243,2855.264976,13344,0.84835,0.213974,0.930298
Coastline,BotSort,0.5,0.8,4,all,4726,6811,6139,672,378,114,1348.9418,6025,0.8291,0.223891,0.921218
Coastline,BotSort,0.5,0.8,4,boat,586,586,578,8,17,12,50.034204,566,0.93686,0.0884,0.978831
Coastline,BotSort,0.5,0.8,4,swimmer,4140,6225,5561,664,361,102,1298.907596,5459,0.818956,0.237939,0.915617
Coastline,BotSort,0.5,0.8,5,all,6715,12957,9235,3722,981,234,1897.951397,9001,0.61897,0.21086,0.797048
Coastline,BotSort,0.5,0.8,5,boat,586,586,494,92,13,4,31.32496,490,0.813993,0.063928,0.903934
Coastline,BotSort,0.5,0.8,5,swimmer,6129,12371,8741,3630,968,230,1866.626437,8511,0.609732,0.219319,0.791757
Coastline,ByteTrack,0.2,0.5,0,all,12823,22439,18515,3924,431,1117,2734.782873,17398,0.756139,0.157189,0.894769
Coastline,ByteTrack,0.2,0.5,0,boat,2215,3935,3934,1,0,4,276.328824,3930,0.998729,0.070313,0.999873
Coastline,ByteTrack,0.2,0.5,0,swimmer,10608,18504,14581,3923,431,1113,2458.454049,13468,0.70455,0.18254,0.870092
Coastline,ByteTrack,0.2,0.5,1,all,13617,22187,8232,13955,1437,3722,1075.65957,4510,0.138505,0.238505,0.516826
Coastline,ByteTrack,0.2,0.5,1,boat,2307,4027,3546,481,118,100,748.526505,3446,0.826422,0.217216,0.922117
Coastline,ByteTrack,0.2,0.5,1,swimmer,11310,18160,4686,13474,1319,3622,327.133065,1064,-0.014042,0.307456,0.387834
Coastline,ByteTrack,0.2,0.5,2,all,13093,22106,18424,3682,239,1147,2241.542263,17277,0.770741,0.129741,0.903824
Coastline,ByteTrack,0.2,0.5,2,boat,1813,3533,3527,6,1,1,195.623996,3526,0.997736,0.05548,0.999009
Coastline,ByteTrack,0.2,0.5,2,swimmer,11280,18573,14897,3676,238,1146,2045.918267,13751,0.727562,0.148783,0.883885
Coastline,ByteTrack,0.2,0.5,3,all,12361,18561,16312,2249,633,1827,2601.253176,14485,0.746296,0.179583,0.918831
Coastline,ByteTrack,0.2,0.5,3,boat,1813,3533,3528,5,4,1,338.454381,3527,0.99717,0.095961,0.998726
Coastline,ByteTrack,0.2,0.5,3,swimmer,10548,15028,12784,2244,629,1826,2262.798794,10958,0.687317,0.206497,0.898984
Coastline,ByteTrack,0.2,0.5,4,all,4726,6811,5380,1431,463,1406,835.012487,3974,0.51549,0.210119,0.850324
Coastline,ByteTrack,0.2,0.5,4,boat,586,586,568,18,11,22,47.393144,546,0.912969,0.086801,0.975107
Coastline,ByteTrack,0.2,0.5,4,swimmer,4140,6225,4812,1413,452,1384,787.619344,3428,0.478072,0.229761,0.837671
Coastline,ByteTrack,0.2,0.5,5,all,6715,12957,8458,4499,975,1031,1449.145868,7427,0.497955,0.195119,0.755516
Coastline,ByteTrack,0.2,0.5,5,boat,586,586,494,92,11,5,38.99513,489,0.8157,0.079745,0.905591
Coastline,ByteTrack,0.2,0.5,5,swimmer,6129,12371,7964,4407,964,1026,1410.150737,6938,0.482904,0.20325,0.747829
Coastline,ByteTrack,0.2,0.65,0,all,12823,22439,19300,3139,549,477,3102.115227,18823,0.814386,0.164805,0.912788
Coastline,ByteTrack,0.2,0.65,0,boat,2215,3935,3934,1,0,1,277.985679,3933,0.999492,0.07068,0.999873
Coastline,ByteTrack,0.2,0.65,0,swimmer,10608,18504,15366,3138,549,476,2824.129548,14890,0.775022,0.189666,0.892879
Coastline,ByteTrack,0.2,0.65,1,all,13617,22187,8453,13734,1326,2457,1540.561545,5996,0.210484,0.256932,0.528874
Coastline,ByteTrack,0.2,0.65,1,boat,2307,4027,3740,287,116,41,819.66011,3699,0.889744,0.22159,0.948877
Coastline,ByteTrack,0.2,0.65,1,swimmer,11310,18160,4713,13447,1210,2416,720.901435,2297,0.059857,0.313845,0.391396
Coastline,ByteTrack,0.2,0.65,2,all,13093,22106,19080,3026,336,514,2545.136471,18566,0.824663,0.137086,0.919031
Coastline,ByteTrack,0.2,0.65,2,boat,1813,3533,3526,7,3,0,195.479216,3526,0.99717,0.055439,0.998584
Coastline,ByteTrack,0.2,0.65,2,swimmer,11280,18573,15554,3019,333,514,2349.657254,15040,0.791848,0.156227,0.902728
Coastline,ByteTrack,0.2,0.65,3,all,12361,18561,16988,1573,699,651,3076.445187,16337,0.842519,0.188312,0.937321
Coastline,ByteTrack,0.2,0.65,3,boat,1813,3533,3528,5,4,1,338.454381,3527,0.99717,0.095961,0.998726
Coastline,ByteTrack,0.2,0.65,3,swimmer,10548,15028,13460,1568,695,650,2737.990806,12810,0.806162,0.213739,0.922455
Coastline,ByteTrack,0.2,0.65,4,all,4726,6811,5894,917,418,357,1247.295246,5537,0.751578,0.225266,0.89827
Coastline,ByteTrack,0.2,0.65,4,boat,586,586,578,8,13,6,56.052229,572,0.953925,0.097993,0.982158
Coastline,ByteTrack,0.2,0.65,4,swimmer,4140,6225,5316,909,405,351,1191.243017,4965,0.73253,0.239928,0.890005
Coastline,ByteTrack,0.2,0.65,5,all,6715,12957,9200,3757,1047,456,1845.756177,8744,0.594042,0.211088,0.792967
Coastline,ByteTrack,0.2,0.65,5,boat,586,586,494,92,11,4,42.98034,490,0.817406,0.087715,0.905591
Coastline,ByteTrack,0.2,0.65,5,swimmer,6129,12371,8706,3665,1036,452,1802.775837,8254,0.583461,0.218412,0.78741
Coastline,ByteTrack,0.2,0.8,0,all,12823,22439,19896,2543,776,222,3340.141419,19674,0.842194,0.169774,0.923013
Coastline,ByteTrack,0.2,0.8,0,boat,2215,3935,3934,1,0,1,277.985679,3933,0.999492,0.07068,0.999873
Coastline,ByteTrack,0.2,0.8,0,swimmer,10608,18504,15962,2542,776,221,3062.15574,15741,0.808744,0.194534,0.905851
Coastline,ByteTrack,0.2,0.8,1,all,13617,22187,8674,13513,1452,1073,2075.316692,7601,0.277144,0.273032,0.536874
Coastline,ByteTrack,0.2,0.8,1,boat,2307,4027,3806,221,98,2,854.871326,3804,0.920288,0.22473,0.959778
Coastline,ByteTrack,0.2,0.8,1,swimmer,11310,18160,4868,13292,1354,1071,1220.445365,3797,0.134526,0.321424,0.399311
Coastline,ByteTrack,0.2,0.8,2,all,13093,22106,19482,2624,500,194,2735.724557,19288,0.849905,0.141836,0.925775
Coastline,ByteTrack,0.2,0.8,2,boat,1813,3533,3520,13,10,0,194.358735,3520,0.99349,0.055216,0.996744
Coastline,ByteTrack,0.2,0.8,2,swimmer,11280,18573,15962,2611,490,194,2541.365822,15768,0.822592,0.161172,0.911463
Coastline,ByteTrack,0.2,0.8,3,all,12361,18561,17268,1293,949,271,3267.149833,16997,0.864609,0.192219,0.93904
Coastline,ByteTrack,0.2,0.8,3,boat,1813,3533,3524,9,20,1,337.411546,3523,0.991509,0.095774,0.995902
Coastline,ByteTrack,0.2,0.8,3,swimmer,10548,15028,13744,1284,929,270,2929.738287,13474,0.834775,0.217436,0.925491
Coastline,ByteTrack,0.2,0.8,4,all,4726,6811,6240,571,541,90,1418.604011,6150,0.823521,0.230667,0.918187
Coastline,ByteTrack,0.2,0.8,4,boat,586,586,578,8,16,4,56.329001,574,0.952218,0.098134,0.979661
Coastline,ByteTrack,0.2,0.8,4,swimmer,4140,6225,5662,563,525,86,1362.27501,5576,0.811406,0.24431,0.912343
Coastline,ByteTrack,0.2,0.8,5,all,6715,12957,9575,3382,1338,271,2027.718104,9304,0.614803,0.21794,0.802262
Coastline,ByteTrack,0.2,0.8,5,boat,586,586,494,92,11,2,43.627187,492,0.820819,0.088673,0.905591
Coastline,ByteTrack,0.2,0.8,5,swimmer,6129,12371,9081,3290,1327,269,1984.090917,8812,0.605044,0.225158,0.797313
Coastline,ByteTrack,0.35,0.5,0,all,12823,22439,18467,3972,395,1063,2732.398223,17404,0.758011,0.156998,0.894264
Coastline,ByteTrack,0.35,0.5,0,boat,2215,3935,3934,1,0,4,276.328824,3930,0.998729,0.070313,0.999873
Coastline,ByteTrack,0.35,0.5,0,swimmer,10608,18504,14533,3971,395,1059,2456.069399,13474,0.70682,0.182282,0.869407
Coastline,ByteTrack,0.35,0.5,1,all,13617,22187,8247,13940,1388,3772,1064.453989,4475,0.139136,0.237867,0.518321
